year,urim,status_code,date,time,mimetype,redirects_to,redirect_type
2019,https://arquivo.pt/wayback/20190615040311/https://www.instagram.com/selenagomez/,200,6/15/2019,4:03:11,,,
2019,https://arquivo.pt/wayback/20190616040953/https://www.instagram.com/selenagomez/,200,6/16/2019,4:09:53,,,
2019,https://arquivo.pt/wayback/20190617050144/https://www.instagram.com/selenagomez/,200,6/17/2019,5:01:44,,,
2019,https://arquivo.pt/wayback/20190618043108/https://www.instagram.com/selenagomez/,200,6/18/2019,4:31:08,,,
2019,https://arquivo.pt/wayback/20190619044559/https://www.instagram.com/selenagomez/,200,6/19/2019,4:45:59,,,
2019,https://arquivo.pt/wayback/20190619200848/https://www.instagram.com/selenagomez/,200,6/19/2019,20:08:48,,,
2019,https://arquivo.pt/wayback/20190621050539/https://www.instagram.com/selenagomez/,200,6/21/2019,5:05:39,,,
2019,https://arquivo.pt/wayback/20190621202200/https://www.instagram.com/selenagomez/,200,6/21/2019,20:22:00,,,
2019,https://arquivo.pt/wayback/20190623043218/https://www.instagram.com/selenagomez/,200,6/23/2019,4:32:18,,,
2019,https://arquivo.pt/wayback/20190623195539/https://www.instagram.com/selenagomez/,200,6/23/2019,19:55:39,,,
2019,https://arquivo.pt/wayback/20190624200143/https://www.instagram.com/selenagomez/,200,6/24/2019,20:01:43,,,
2019,https://arquivo.pt/wayback/20190625203513/https://www.instagram.com/selenagomez/,200,6/25/2019,20:35:13,,,
2019,https://arquivo.pt/wayback/20190626200217/https://www.instagram.com/selenagomez/,200,6/26/2019,20:02:17,,,
2019,https://arquivo.pt/wayback/20190628050615/https://www.instagram.com/selenagomez/,200,6/28/2019,5:06:15,,,
2019,https://arquivo.pt/wayback/20190629040659/https://www.instagram.com/selenagomez/,200,6/29/2019,4:06:59,,,
2019,https://arquivo.pt/wayback/20190630041123/https://www.instagram.com/selenagomez/,200,6/30/2019,4:11:23,,,
2019,https://arquivo.pt/wayback/20190701043628/https://www.instagram.com/selenagomez/,200,7/1/2019,4:36:28,,,
2019,https://arquivo.pt/wayback/20190708193628/https://www.instagram.com/selenagomez/,200,7/8/2019,19:36:28,,,
2019,https://arquivo.pt/wayback/20190710041152/https://www.instagram.com/selenagomez/,200,7/10/2019,4:11:52,,,
2019,https://arquivo.pt/wayback/20190711043915/https://www.instagram.com/selenagomez/,200,7/11/2019,4:39:15,,,
2019,https://arquivo.pt/wayback/20190712042912/https://www.instagram.com/selenagomez/,200,7/12/2019,4:29:12,,,
2019,https://arquivo.pt/wayback/20190712194627/https://www.instagram.com/selenagomez/,200,7/12/2019,19:46:27,,,
2019,https://arquivo.pt/wayback/20190713200231/https://www.instagram.com/selenagomez/,200,7/13/2019,20:02:31,,,
2019,https://arquivo.pt/wayback/20190715035453/https://www.instagram.com/selenagomez/,200,7/15/2019,3:54:53,,,
2019,https://arquivo.pt/wayback/20190716044431/https://www.instagram.com/selenagomez/,200,7/16/2019,4:44:31,,,
2019,https://arquivo.pt/wayback/20190716194207/https://www.instagram.com/selenagomez/,200,7/16/2019,19:42:07,,,
2019,https://arquivo.pt/wayback/20190718040811/https://www.instagram.com/selenagomez/,200,7/18/2019,4:08:11,,,
2019,https://arquivo.pt/wayback/20190719041413/https://www.instagram.com/selenagomez/,200,7/19/2019,4:14:13,,,
2019,https://arquivo.pt/wayback/20190720040839/https://www.instagram.com/selenagomez/,200,7/20/2019,4:08:39,,,
2019,https://arquivo.pt/wayback/20190721040218/https://www.instagram.com/selenagomez/,200,7/21/2019,4:02:18,,,
2019,https://arquivo.pt/wayback/20190722041327/https://www.instagram.com/selenagomez/,200,7/22/2019,4:13:27,,,
2019,https://arquivo.pt/wayback/20190723041653/https://www.instagram.com/selenagomez/,200,7/23/2019,4:16:53,,,
2019,https://arquivo.pt/wayback/20190724041611/https://www.instagram.com/selenagomez/,200,7/24/2019,4:16:11,,,
2019,https://arquivo.pt/wayback/20190724195947/https://www.instagram.com/selenagomez/,200,7/24/2019,19:59:47,,,
2019,https://arquivo.pt/wayback/20190727042617/https://www.instagram.com/selenagomez/,200,7/27/2019,4:26:17,,,
2019,https://arquivo.pt/wayback/20190728040624/https://www.instagram.com/selenagomez/,200,7/28/2019,4:06:24,,,
2019,https://arquivo.pt/wayback/20190729040955/https://www.instagram.com/selenagomez/,200,7/29/2019,4:09:55,,,
2019,https://arquivo.pt/wayback/20190729191830/https://www.instagram.com/selenagomez/,200,7/29/2019,19:18:30,,,
2019,https://arquivo.pt/wayback/20190731035352/https://www.instagram.com/selenagomez/,200,7/31/2019,3:53:52,,,
2019,https://arquivo.pt/wayback/20190801040515/https://www.instagram.com/selenagomez/,200,8/1/2019,4:05:15,,,
2019,https://arquivo.pt/wayback/20190802035944/https://www.instagram.com/selenagomez/,200,8/2/2019,3:59:44,,,
2019,https://arquivo.pt/wayback/20190803042300/https://www.instagram.com/selenagomez/,200,8/3/2019,4:23:00,,,
2019,https://arquivo.pt/wayback/20190803194611/https://www.instagram.com/selenagomez/,200,8/3/2019,19:46:11,,,
2019,https://arquivo.pt/wayback/20190805040620/https://www.instagram.com/selenagomez/,200,8/5/2019,4:06:20,,,
2019,https://arquivo.pt/wayback/20190806040344/https://www.instagram.com/selenagomez/,200,8/6/2019,4:03:44,,,
2019,https://arquivo.pt/wayback/20190807023310/https://instagram.com/selenagomez,301,8/7/2019,2:33:10,,https://arquivo.pt/wayback/20190807042101/https://www.instagram.com/selenagomez/,2xx
2019,https://arquivo.pt/wayback/20190807035958/https://www.instagram.com/selenagomez,301,8/7/2019,3:59:58,,https://arquivo.pt/wayback/20190807042101/https://www.instagram.com/selenagomez/,2xx
2019,https://arquivo.pt/wayback/20190807042101/https://www.instagram.com/selenagomez/,200,8/7/2019,4:21:01,,,
2019,https://arquivo.pt/wayback/20190808040414/https://www.instagram.com/selenagomez/,200,8/8/2019,4:04:14,,,
2019,https://arquivo.pt/wayback/20190809034848/https://www.instagram.com/selenagomez/,200,8/9/2019,3:48:48,,,
2019,https://arquivo.pt/wayback/20190810040756/https://www.instagram.com/selenagomez/,200,8/10/2019,4:07:56,,,
2019,https://arquivo.pt/wayback/20190811041834/https://www.instagram.com/selenagomez/,200,8/11/2019,4:18:34,,,
2019,https://arquivo.pt/wayback/20190812042232/https://www.instagram.com/selenagomez/,200,8/12/2019,4:22:32,,,
2019,https://arquivo.pt/wayback/20190813040856/https://www.instagram.com/selenagomez/,200,8/13/2019,4:08:56,,,
2019,https://arquivo.pt/wayback/20190814042512/https://www.instagram.com/selenagomez/,200,8/14/2019,4:25:12,,,
2019,https://arquivo.pt/wayback/20190815035630/https://www.instagram.com/selenagomez/,200,8/15/2019,3:56:30,,,
2019,https://arquivo.pt/wayback/20190816040804/https://www.instagram.com/selenagomez/,200,8/16/2019,4:08:04,,,
2019,https://arquivo.pt/wayback/20190817041256/https://www.instagram.com/selenagomez/,200,8/17/2019,4:12:56,,,
2019,https://arquivo.pt/wayback/20190818040738/https://www.instagram.com/selenagomez/,200,8/18/2019,4:07:38,,,
2019,https://arquivo.pt/wayback/20190819041313/https://www.instagram.com/selenagomez/,200,8/19/2019,4:13:13,,,
2019,https://arquivo.pt/wayback/20190820040629/https://www.instagram.com/selenagomez/,200,8/20/2019,4:06:29,,,
2019,https://arquivo.pt/wayback/20190821042420/https://www.instagram.com/selenagomez/,200,8/21/2019,4:24:20,,,
2019,https://arquivo.pt/wayback/20190821193608/https://www.instagram.com/selenagomez/,302,8/21/2019,19:36:08,,,login
2019,https://arquivo.pt/wayback/20191106091209/http://instagram.com/selenagomez,301,11/6/2019,9:12:09,text/plain,,login
2019,https://arquivo.pt/wayback/20191106091213/https://instagram.com/selenagomez,301,11/6/2019,9:12:13,,,login
2019,https://arquivo.pt/wayback/20191106223202/https://www.instagram.com/selenagomez,301,11/6/2019,22:32:02,,,login
2020,https://arquivo.pt/wayback/20200225080919/https://www.instagram.com/selenagomez/,302,2/25/2020,8:09:19,,,login
2020,https://arquivo.pt/wayback/20200910195717/https://www.instagram.com/selenagomez/,302,9/10/2020,19:57:17,,,login
2020,https://arquivo.pt/wayback/20201224211329/https://instagram.com/selenagomez,301,12/24/2020,21:13:29,,,login
2021,https://arquivo.pt/wayback/20210113205454/http://instagram.com/selenagomez,301,1/13/2021,20:54:54,text/plain,,login
2021,https://arquivo.pt/wayback/20210113205457/https://instagram.com/selenagomez,301,1/13/2021,20:54:57,,,login
2021,https://arquivo.pt/wayback/20210113205501/https://instagram.com/selenagomez/,302,1/13/2021,20:55:01,,,login
2021,https://arquivo.pt/wayback/20210115115758/https://www.instagram.com/selenagomez/,302,1/15/2021,11:57:58,,,login
2021,https://arquivo.pt/wayback/20210810113147/https://www.instagram.com/SelenaGomez/,302,8/10/2021,11:31:47,,,login
2021,https://arquivo.pt/wayback/20211012132042/https://instagram.com/selenagomez,301,10/12/2021,13:20:42,,,login
2021,https://arquivo.pt/wayback/20211012133601/https://instagram.com/selenagomez/,302,10/12/2021,13:36:01,,,login
2022,https://arquivo.pt/wayback/20220201173516/https://instagram.com/selenagomez,301,2/1/2022,17:35:16,,,login
2022,https://arquivo.pt/wayback/20220201173520/https://instagram.com/selenagomez/,302,2/1/2022,17:35:20,,,login
2022,https://arquivo.pt/wayback/20220209074057/https://instagram.com/selenagomez,301,2/9/2022,7:40:57,,,login
2022,https://arquivo.pt/wayback/20220225231443/https://www.instagram.com/selenagomez/,302,2/25/2022,23:14:43,,,login
2022,https://arquivo.pt/wayback/20220503105821/https://instagram.com/selenagomez,301,5/3/2022,10:58:21,,,login
2022,https://arquivo.pt/wayback/20220503105824/https://instagram.com/selenagomez/,302,5/3/2022,10:58:24,,,login
2022,https://arquivo.pt/wayback/20220514072118/https://instagram.com/selenagomez,301,5/14/2022,7:21:18,,,login
2022,https://arquivo.pt/wayback/20220817025430/https://instagram.com/selenagomez,301,8/17/2022,2:54:30,,,login
2022,https://arquivo.pt/wayback/20220826233836/https://www.instagram.com/selenagomez/,302,8/26/2022,23:38:36,,,home
2022,https://arquivo.pt/wayback/20220910021302/https://instagram.com/selenagomez,301,9/10/2022,2:13:02,,,home
2022,https://arquivo.pt/wayback/20220910163831/https://instagram.com/selenagomez/,302,9/10/2022,16:38:31,,,login
2023,https://arquivo.pt/wayback/20230209032200/https://instagram.com/selenagomez,301,2/9/2023,3:22:00,,,login
2023,https://arquivo.pt/wayback/20230219035749/http://instagram.com/selenagomez,301,2/19/2023,3:57:49,text/plain,,login
2023,https://arquivo.pt/wayback/20230219183316/https://instagram.com/selenagomez,301,2/19/2023,18:33:16,,,login
2023,https://arquivo.pt/wayback/20230220023206/https://instagram.com/selenagomez/,302,2/20/2023,2:32:06,,,login
2018,https://arquivo.pt/wayback/20180423061413/http://www.instagram.com//kyliejenner//,301,4/23/2018,6:14:13,text/plain,https://arquivo.pt/wayback/20180713165623/https://www.instagram.com/kyliejenner/,2xx
2018,https://arquivo.pt/wayback/20180713165623/https://www.instagram.com/kyliejenner/,200,7/13/2018,16:56:23,,,
2018,https://arquivo.pt/wayback/20180714173412/https://www.instagram.com/kyliejenner/,200,7/14/2018,17:34:12,,,
2018,https://arquivo.pt/wayback/20180803181841/https://www.instagram.com/kyliejenner/,200,8/3/2018,18:18:41,,,
2019,https://arquivo.pt/wayback/20190325065838/http://www.instagram.com/kyliejenner,301,3/25/2019,6:58:38,text/plain,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,2xx
2019,https://arquivo.pt/wayback/20190325101409/https://www.instagram.com/kyliejenner,301,3/25/2019,10:14:09,,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,2xx
2019,https://arquivo.pt/wayback/20190708011750/http://instagram.com/kyliejenner,301,7/8/2019,1:17:50,text/plain,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,2xx
2019,https://arquivo.pt/wayback/20190708012511/https://instagram.com/kyliejenner,301,7/8/2019,1:25:11,,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,2xx
2019,https://arquivo.pt/wayback/20190708041117/https://www.instagram.com/kyliejenner,301,7/8/2019,4:11:17,,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,2xx
2019,https://arquivo.pt/wayback/20190708043711/https://www.instagram.com/kyliejenner/,200,7/8/2019,4:37:11,,,
2019,https://arquivo.pt/wayback/20191101210815/https://www.instagram.com/kyliejenner/,302,11/1/2019,21:08:15,,,login
2019,https://arquivo.pt/wayback/20191118134431/http://www.instagram.com/kyliejenner,301,11/18/2019,13:44:31,text/plain,,login
2019,https://arquivo.pt/wayback/20191118165531/https://www.instagram.com/kyliejenner,301,11/18/2019,16:55:31,,,login
2019,https://arquivo.pt/wayback/20191118174500/https://www.instagram.com/kyliejenner/,302,11/18/2019,17:45:00,,,login
2020,https://arquivo.pt/wayback/20200218224340/https://instagram.com/kyliejenner/,301,2/18/2020,22:43:40,,,login
2020,https://arquivo.pt/wayback/20200221114034/https://www.instagram.com/kyliejenner/,302,2/21/2020,11:40:34,,,login
2020,https://arquivo.pt/wayback/20200820235425/http://instagram.com/kyliejenner,301,8/20/2020,23:54:25,text/plain,,
2020,https://arquivo.pt/wayback/20201018220814/https://www.instagram.com/kyliejenner/,200,10/18/2020,22:08:14,,,
2020,https://arquivo.pt/wayback/20201026215100/http://instagram.com/kyliejenner,301,10/26/2020,21:51:00,text/plain,https://arquivo.pt/wayback/20201026215247/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201026215103/https://instagram.com/kyliejenner,301,10/26/2020,21:51:03,,https://arquivo.pt/wayback/20201026215247/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201026215107/https://instagram.com/kyliejenner/,301,10/26/2020,21:51:07,,https://arquivo.pt/wayback/20201026215247/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201026215247/https://www.instagram.com/kyliejenner/,200,10/26/2020,21:52:47,,,
2020,https://arquivo.pt/wayback/20201101213648/http://instagram.com/kyliejenner,301,11/1/2020,21:36:48,text/plain,https://arquivo.pt/wayback/20201101213702/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201101213652/https://instagram.com/kyliejenner,301,11/1/2020,21:36:52,,https://arquivo.pt/wayback/20201101213702/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201101213655/https://instagram.com/kyliejenner/,301,11/1/2020,21:36:55,,https://arquivo.pt/wayback/20201101213702/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201101213702/https://www.instagram.com/kyliejenner/,200,11/1/2020,21:37:02,,,
2020,https://arquivo.pt/wayback/20201102212334/http://instagram.com/kyliejenner,301,11/2/2020,21:23:34,text/plain,https://arquivo.pt/wayback/20201102212429/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201102212338/https://instagram.com/kyliejenner,301,11/2/2020,21:23:38,,https://arquivo.pt/wayback/20201102212429/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201102212343/https://instagram.com/kyliejenner/,301,11/2/2020,21:23:43,,https://arquivo.pt/wayback/20201102212429/https://www.instagram.com/kyliejenner/,2xx
2020,https://arquivo.pt/wayback/20201102212429/https://www.instagram.com/kyliejenner/,200,11/2/2020,21:24:29,,,
2021,https://arquivo.pt/wayback/20210111202330/https://www.instagram.com/kyliejenner/,302,1/11/2021,20:23:30,,,login
2021,https://arquivo.pt/wayback/20210114211625/https://www.instagram.com/kyliejenner/,302,1/14/2021,21:16:25,,,login
2021,https://arquivo.pt/wayback/20210909215224/https://www.instagram.com/kyliejenner/,302,9/9/2021,21:52:24,,,login
2022,https://arquivo.pt/wayback/20220104152834/http://www.instagram.com/kyliejenner,301,1/4/2022,15:28:34,text/plain,,login
2022,https://arquivo.pt/wayback/20220104152837/https://www.instagram.com/kyliejenner,301,1/4/2022,15:28:37,,,login
2022,https://arquivo.pt/wayback/20220209074634/http://instagram.com/kyliejenner,301,2/9/2022,7:46:34,text/plain,,login
2022,https://arquivo.pt/wayback/20220514073056/http://instagram.com/kyliejenner,301,5/14/2022,7:30:56,text/plain,https://arquivo.pt/wayback/20220830110849/https://www.instagram.com/kyliejenner/,2xx
2022,https://arquivo.pt/wayback/20220817034303/http://instagram.com/kyliejenner,301,8/17/2022,3:43:03,text/plain,https://arquivo.pt/wayback/20220830110849/https://www.instagram.com/kyliejenner/,2xx
2022,https://arquivo.pt/wayback/20220830110849/https://www.instagram.com/kyliejenner/,200,8/30/2022,11:08:49,,,
2023,https://arquivo.pt/wayback/20230209033830/http://instagram.com/kyliejenner,301,2/9/2023,3:38:30,text/plain,,login
2023,https://arquivo.pt/wayback/20230218082107/http://instagram.com/kyliejenner,301,2/18/2023,8:21:07,text/plain,,login
2023,https://arquivo.pt/wayback/20230218082111/http://instagram.com/kyliejenner/,301,2/18/2023,8:21:11,text/plain,,login
2023,https://arquivo.pt/wayback/20230219141957/https://instagram.com/kyliejenner,301,2/19/2023,14:19:57,,,login
2023,https://arquivo.pt/wayback/20230219142001/https://instagram.com/kyliejenner/,302,2/19/2023,14:20:01,,,login
2023,https://arquivo.pt/wayback/20230219223253/https://instagram.com/kyliejenner/,302,2/19/2023,22:32:53,,,login
2018,https://arquivo.pt/wayback/20180410031744/http://instagram.com/TheRock,301,4/10/2018,3:17:44,text/plain,https://arquivo.pt/wayback/20190819041213/https://www.instagram.com/therock/,2xx
2019,https://arquivo.pt/wayback/20190819022019/http://instagram.com/therock,301,8/19/2019,2:20:19,text/plain,https://arquivo.pt/wayback/20190819041213/https://www.instagram.com/therock/,2xx
2019,https://arquivo.pt/wayback/20190819022023/https://instagram.com/therock,301,8/19/2019,2:20:23,,https://arquivo.pt/wayback/20190819041213/https://www.instagram.com/therock/,2xx
